Date,Open,High,Low,Close,Adj Close,Volume
2021-02-23,35.950001,39.639999,33.000000,38.930000,38.930000,18396200
2021-02-24,39.240002,39.799999,36.209999,39.410000,39.410000,9760600
2021-02-25,38.849998,40.799999,33.990002,34.910000,34.910000,12202900
2021-02-26,35.209999,36.660000,33.301998,35.299999,35.299999,9902200
2021-03-01,37.250000,38.779999,36.259998,38.779999,38.779999,7665300
2021-03-02,43.209999,43.279999,39.330002,41.889999,41.889999,26124800
2021-03-03,37.700001,37.730000,34.000000,34.139999,34.139999,28315500
2021-03-04,34.090000,35.500000,27.400000,32.110001,32.110001,30394400
2021-03-05,31.209999,31.959999,26.129999,29.959999,29.959999,19312100
2021-03-08,29.740000,31.170000,26.799999,27.309999,27.309999,11769900
2021-03-09,28.660000,29.740000,28.014999,28.910000,28.910000,10543400
2021-03-10,30.410000,32.000000,29.650000,30.049999,30.049999,11625500
2021-03-11,31.340000,34.139999,30.510000,33.650002,33.650002,11110800
2021-03-12,31.430000,33.240002,30.709999,32.310001,32.310001,7226200
2021-03-15,32.080002,34.349998,31.562000,33.430000,33.430000,9719700
2021-03-16,34.709999,34.720001,31.389999,31.959999,31.959999,8130500
2021-03-17,30.170000,32.460999,29.400000,32.049999,32.049999,8511600
2021-03-18,30.760000,31.853001,29.799999,30.209999,30.209999,5308700
2021-03-19,29.900000,32.270000,28.809999,31.420000,31.420000,9792000
2021-03-22,31.680000,32.139999,30.594999,31.530001,31.530001,4646300
2021-03-23,31.400000,31.469999,29.132000,30.090000,30.090000,7454300
2021-03-24,29.549999,30.580000,26.750000,26.850000,26.850000,7031500
2021-03-25,25.840000,27.049999,25.120001,25.889999,25.889999,9651700
2021-03-26,26.000000,26.670000,20.690001,21.879999,21.879999,31745100
2021-03-29,22.010000,22.472000,20.700001,21.059999,21.059999,20016800
2021-03-30,21.000000,22.780001,20.379999,21.750000,21.750000,18815100
2021-03-31,22.660000,22.820000,21.243999,22.120001,22.120001,15666100
2021-04-01,23.730000,24.010000,22.219999,22.440001,22.440001,18646000
2021-04-05,22.870001,23.000000,21.170000,21.490000,21.490000,15572200
2021-04-06,21.490000,23.190001,20.900000,22.370001,22.370001,19904000
2021-04-07,21.940001,22.780001,20.610001,20.740000,20.740000,16087400
2021-04-08,20.770000,21.260000,20.260000,20.700001,20.700001,12968400
2021-04-09,22.160000,25.350000,21.379999,23.309999,23.309999,105285000
2021-04-12,22.639999,23.280001,20.850000,21.350000,21.350000,24337900
2021-04-13,21.190001,21.840000,20.750000,21.240000,21.240000,12211900
2021-04-14,21.320000,22.180000,20.870001,20.969999,20.969999,13593400
2021-04-15,21.080000,21.250000,19.200001,19.290001,19.290001,18719000
2021-04-16,18.760000,19.629999,18.330000,18.860001,18.860001,12680200
2021-04-19,18.450001,19.469999,17.410000,19.430000,19.430000,16717300
2021-04-20,19.230000,19.649000,17.750000,18.580000,18.580000,11251500
2021-04-21,18.200001,19.790001,17.590000,19.709999,19.709999,12784200
2021-04-22,20.000000,21.530001,19.650000,20.379999,20.379999,19830500
2021-04-23,20.400000,21.139999,20.250000,20.660000,20.660000,8140300
2021-04-26,21.000000,22.309999,20.830000,21.790001,21.790001,9875000
2021-04-27,22.120001,22.629999,21.160000,22.110001,22.110001,8819700
2021-04-28,21.969999,22.430000,21.280001,21.780001,21.780001,5685200
2021-04-29,22.030001,22.200001,20.231001,20.660000,20.660000,11207200
2021-04-30,20.340000,20.930000,19.930000,20.160000,20.160000,6062800
2021-05-03,20.180000,20.389999,19.510000,19.760000,19.760000,10233100
2021-05-04,19.500000,19.600000,18.200001,18.879999,18.879999,9264700
2021-05-05,18.820000,19.150000,17.920000,18.000000,18.000000,7540300
2021-05-06,17.690001,17.889999,16.570000,17.070000,17.070000,10445100
2021-05-07,17.440001,18.549999,17.230000,17.240000,17.240000,8075300
2021-05-10,17.170000,17.170000,16.280001,16.350000,16.350000,8443500
2021-05-11,14.830000,17.750000,14.640000,17.670000,17.670000,32166400
2021-05-12,21.180000,21.379999,18.850000,19.379999,19.379999,57150200
2021-05-13,18.850000,19.379999,17.610001,18.270000,18.270000,21103600
2021-05-14,18.690001,20.889999,18.530001,20.530001,20.530001,20218800
2021-05-17,20.290001,22.000000,19.719999,20.400000,20.400000,13375400
2021-05-18,21.000000,22.280001,20.510000,21.420000,21.420000,13927100
2021-05-19,20.400000,21.389999,20.000000,20.570000,20.570000,12256800
2021-05-20,20.840000,21.290001,20.150000,20.559999,20.559999,8037600
2021-05-21,20.570000,21.100000,20.230000,20.290001,20.290001,7315500
2021-05-24,20.370001,21.850000,20.052000,21.440001,21.440001,11029700
2021-05-25,21.620001,22.410000,20.620001,21.000000,21.000000,11051300
2021-05-26,21.240000,24.690001,21.190001,23.719999,23.719999,25873100
2021-05-27,23.900000,25.610001,23.110001,25.610001,25.610001,20651200
2021-05-28,25.570000,26.490000,23.740000,23.740000,23.740000,16583100
2021-06-01,24.000000,24.750000,23.610001,24.299999,24.299999,9621000
2021-06-02,24.240000,28.660000,24.105000,28.520000,28.520000,25386300
2021-06-03,27.889999,28.180000,26.299999,27.379999,27.379999,12677200
2021-06-04,27.389999,28.650000,26.760000,26.969999,26.969999,9022500
2021-06-07,27.840000,31.440001,27.620001,30.459999,30.459999,21498700
2021-06-08,30.490000,31.570000,29.170000,30.080000,30.080000,12935600
2021-06-09,30.240000,30.389999,28.825001,29.000000,29.000000,7653100
2021-06-10,29.000000,29.620001,27.150000,27.830000,27.830000,8538900
2021-06-11,28.219999,30.750000,28.110001,29.790001,29.790001,11329600
2021-06-14,29.809999,30.330000,28.830000,29.469999,29.469999,6805300
2021-06-15,29.250000,29.250000,27.530001,27.900000,27.900000,7605200
2021-06-16,27.750000,29.000000,27.200001,28.620001,28.620001,7864500
2021-06-17,28.549999,30.629999,28.450001,29.530001,29.530001,10453400
2021-06-18,29.280001,30.190001,28.309999,29.260000,29.260000,11764900
2021-06-21,28.969999,32.430000,28.200001,31.620001,31.620001,19475400
2021-06-22,32.020000,33.700001,31.320000,31.719999,31.719999,17387400
2021-06-23,32.070000,33.660000,31.209999,32.580002,32.580002,14290400
2021-06-24,33.009998,33.209000,31.840000,32.299999,32.299999,7986300
2021-06-25,32.650002,35.090000,32.570000,34.250000,34.250000,33883600
2021-06-28,33.930000,34.209999,32.780998,33.820000,33.820000,9559200
2021-06-29,33.790001,34.099998,31.680000,31.940001,31.940001,8921200
2021-06-30,31.410000,32.630001,30.430000,32.110001,32.110001,7404200
2021-07-01,32.689999,32.750000,30.719999,30.959999,30.959999,6161400
2021-07-02,30.900000,31.230000,29.120001,30.059999,30.059999,8765000
2021-07-06,29.070000,30.000000,28.341000,29.110001,29.110001,6378800
2021-07-07,29.430000,29.500000,27.452999,27.719999,27.719999,8094300
2021-07-08,26.209999,29.080000,25.750000,28.910000,28.910000,10626500
2021-07-09,28.590000,29.840000,28.420000,28.830000,28.830000,5017800
2021-07-12,28.889999,29.110001,27.549999,28.629999,28.629999,3942400
2021-07-13,28.520000,29.799999,27.336000,27.510000,27.510000,5583100
2021-07-14,27.510000,27.705000,25.510000,25.700001,25.700001,7023700
2021-07-15,25.680000,26.889999,24.600000,25.690001,25.690001,7088200
2021-07-16,27.049999,28.000000,25.540001,25.969999,25.969999,9990100
2021-07-19,24.990000,26.480000,24.520000,25.959999,25.959999,5949200
2021-07-20,25.950001,26.799999,24.830000,26.510000,26.510000,4375600
2021-07-21,26.540001,27.330000,26.407000,27.280001,27.280001,4576800
2021-07-22,27.650000,27.740000,25.980000,26.430000,26.430000,4722500
2021-07-23,26.219999,27.180000,25.594000,26.719999,26.719999,5737200
2021-07-26,26.809999,27.209999,26.030001,26.910000,26.910000,3579200
2021-07-27,26.709999,26.870001,24.760000,26.110001,26.110001,6836400
2021-07-28,25.990000,27.969999,25.850000,27.660000,27.660000,4451400
2021-07-29,27.660000,28.450001,26.990000,27.020000,27.020000,4671800
2021-07-30,26.680000,27.162001,25.900000,26.040001,26.040001,3780300
2021-08-02,26.000000,26.759001,25.750000,26.170000,26.170000,2961400
2021-08-03,26.299999,26.309999,25.129999,25.990000,25.990000,2842400
2021-08-04,25.490000,26.020000,24.813000,25.240000,25.240000,4419200
2021-08-05,25.160000,26.559999,24.900000,26.350000,26.350000,3681600
2021-08-06,26.709999,26.799999,25.850000,26.209999,26.209999,2893300
2021-08-09,26.440001,28.410000,26.333000,27.930000,27.930000,7032400
2021-08-10,28.290001,29.110001,27.260000,28.639999,28.639999,13221000
2021-08-11,32.959999,33.680000,30.209999,31.820000,31.820000,35779500
2021-08-12,31.799999,32.520000,31.059999,31.559999,31.559999,8108000
2021-08-13,30.299999,30.450001,28.379999,28.830000,28.830000,11872300
2021-08-16,28.000000,28.410000,27.219999,27.540001,27.540001,4846200
2021-08-17,26.850000,28.750000,26.360001,26.740000,26.740000,10841400
2021-08-18,26.920000,27.370001,25.590000,26.120001,26.120001,7457400
2021-08-19,25.850000,26.170000,24.910000,25.150000,25.150000,6100500
2021-08-20,25.150000,25.670000,24.950001,25.360001,25.360001,3847400
2021-08-23,25.670000,26.660000,25.549999,26.320000,26.320000,4698300
2021-08-24,26.500000,27.719999,26.473000,27.709999,27.709999,5405700
2021-08-25,28.000000,28.379999,27.260000,27.420000,27.420000,4395200
2021-08-26,27.250000,27.930000,25.959999,26.150000,26.150000,4485100
2021-08-27,26.410000,27.070000,26.115999,27.049999,27.049999,3333000
2021-08-30,27.290001,27.719999,26.440001,27.540001,27.540001,4527000
2021-08-31,27.870001,29.530001,27.590000,29.150000,29.150000,8981900
2021-09-01,29.200001,29.950001,28.813000,29.559999,29.559999,6531700
2021-09-02,29.480000,30.430000,29.270000,29.730000,29.730000,5868700
2021-09-03,30.660000,30.889999,29.549999,29.969999,29.969999,7400100
2021-09-07,30.200001,30.430000,28.600000,29.580000,29.580000,5877700
2021-09-08,30.000000,30.430000,28.340000,28.379999,28.379999,6528400
2021-09-09,28.000000,29.670000,27.920000,29.100000,29.100000,4260400
2021-09-10,29.100000,30.500000,29.059999,29.889999,29.889999,6719500
2021-09-13,30.010000,30.360001,27.420000,27.450001,27.450001,9423400
2021-09-14,27.590000,28.032000,26.430000,27.209999,27.209999,6571700
2021-09-15,27.000000,27.395000,26.590000,27.150000,27.150000,3848600
2021-09-16,27.030001,27.620001,26.760000,27.549999,27.549999,3262200
2021-09-17,27.900000,28.150000,27.160000,27.995001,27.995001,3391208
